7227.FBpp0088029 COG0003
7227.FBpp0083317 KOG2551
7227.FBpp0079294 KOG2552
7227.FBpp0081659 KOG2556
7227.FBpp0079093 KOG2557
7227.FBpp0079757 KOG2558
7227.FBpp0084787 KOG2560
7227.FBpp0076942 KOG2561
7227.FBpp0084254 KOG2561
7227.FBpp0300985 KOG2562
7227.FBpp0292379 KOG2563
7227.FBpp0085455 KOG2567
7227.FBpp0077578 KOG2568
7227.FBpp0071269 KOG2569
7227.FBpp0079595 KOG2575
7227.FBpp0070931 KOG2576
7227.FBpp0081029 KOG2577
7227.FBpp0083516 KOG2577
7227.FBpp0071343 KOG2579
7227.FBpp0071364 KOG2579
7227.FBpp0071674 KOG2579
7227.FBpp0074269 KOG2579
7227.FBpp0078910 KOG2579
7227.FBpp0080285 KOG2579
7227.FBpp0086969 KOG2579
7227.FBpp0112834 KOG2579
7227.FBpp0271712 KOG2579
7227.FBpp0290150 KOG2579
7227.FBpp0298032 KOG2579
7227.FBpp0300934 KOG2579
7227.FBpp0302640 KOG2579
7227.FBpp0304966 KOG2579
7227.FBpp0083163 KOG2580
7227.FBpp0291495 KOG2581
7227.FBpp0077927 KOG2582
7227.FBpp0292147 KOG2587
7227.FBpp0074642 KOG2588
7227.FBpp0072910 KOG2591
7227.FBpp0303601 KOG2592
7227.FBpp0303745 KOG2594
7227.FBpp0110549 KOG2595
7227.FBpp0079233 KOG2603
7227.FBpp0077262 KOG2604
7227.FBpp0071181 KOG2605
7227.FBpp0077113 KOG2605
7227.FBpp0271813 KOG2605
7227.FBpp0071478 KOG2607
7227.FBpp0087342 KOG2609
7227.FBpp0081226 KOG2611
7227.FBpp0112092 KOG2612
7227.FBpp0083412 KOG2615
7227.FBpp0072577 KOG2619
7227.FBpp0075394 KOG2619
7227.FBpp0079411 KOG2619
7227.FBpp0289204 KOG2619
7227.FBpp0073036 KOG2622
7227.FBpp0079574 KOG2625
7227.FBpp0084040 KOG2626
7227.FBpp0071145 KOG2627
7227.FBpp0077909 KOG2629
7227.FBpp0070355 KOG2635
7227.FBpp0087340 KOG2637
7227.FBpp0086426 KOG2640
7227.FBpp0074790 KOG2641
7227.FBpp0112035 KOG2641
7227.FBpp0301148 KOG2641
7227.FBpp0075945 KOG2642
7227.FBpp0075946 KOG2642
7227.FBpp0083223 KOG2643
7227.FBpp0083707 KOG2643
7227.FBpp0111941 KOG2643
7227.FBpp0089126 KOG2649
7227.FBpp0289310 KOG2649
7227.FBpp0099380 KOG2651
7227.FBpp0111965 KOG2651
7227.FBpp0084525 KOG2652
7227.FBpp0084051 KOG2654
7227.FBpp0085546 KOG2656
7227.FBpp0291079 KOG2657
7227.FBpp0074386 KOG2659
7227.FBpp0086074 KOG2659
7227.FBpp0075071 KOG2660
7227.FBpp0086911 KOG2660
7227.FBpp0289616 KOG2660
7227.FBpp0289882 KOG2664
7227.FBpp0072788 KOG2669
7227.FBpp0080620 KOG2669
7227.FBpp0289717 KOG2673
7227.FBpp0077618 KOG2674
7227.FBpp0082569 KOG2674
7227.FBpp0099391 KOG2675
7227.FBpp0289094 KOG2676
7227.FBpp0291230 KOG2677
7227.FBpp0076264 KOG2678
7227.FBpp0070049 KOG2685
7227.FBpp0070052 KOG2685
7227.FBpp0070056 KOG2685
7227.FBpp0302027 KOG2685
7227.FBpp0303715 KOG2685
7227.FBpp0303911 KOG2685
7227.FBpp0079852 KOG2687
7227.FBpp0292403 KOG2687
7227.FBpp0076470 KOG2689
7227.FBpp0072346 KOG2692
7227.FBpp0078318 KOG2696
7227.FBpp0081295 KOG2699
7227.FBpp0085836 KOG2699
7227.FBpp0288966 KOG2699
7227.FBpp0086329 KOG2701
7227.FBpp0078501 KOG2709
7227.FBpp0300897 KOG2710
7227.FBpp0079211 KOG2712
7227.FBpp0081634 KOG2714
7227.FBpp0070250 KOG2715
7227.FBpp0085430 KOG2716
7227.FBpp0077938 KOG2717
7227.FBpp0112920 KOG2720
7227.FBpp0083390 KOG2723
7227.FBpp0300865 KOG2723
7227.FBpp0087861 KOG2724
7227.FBpp0079885 KOG2727
7227.FBpp0077350 KOG2729
7227.FBpp0080405 KOG2729
7227.FBpp0289216 KOG2730
7227.FBpp0081493 KOG2734
7227.FBpp0077872 KOG2735
7227.FBpp0077850 KOG2736
7227.FBpp0289639 KOG2739
7227.FBpp0304594 KOG2740
7227.FBpp0071982 KOG2744
7227.FBpp0297123 KOG2744
7227.FBpp0302588 KOG2744
7227.FBpp0071101 KOG2745
7227.FBpp0072379 KOG2745
7227.FBpp0100055 KOG2746
7227.FBpp0293566 KOG2746
7227.FBpp0078059 KOG2748
7227.FBpp0083975 KOG2751
7227.FBpp0080532 KOG2752
7227.FBpp0086705 KOG2753
7227.FBpp0071279 KOG2754
7227.FBpp0075104 KOG2758
7227.FBpp0075560 KOG2760
7227.FBpp0080047 KOG2761
7227.FBpp0072004 KOG2762
7227.FBpp0074660 KOG2769
7227.FBpp0078929 KOG2773
7227.FBpp0080150 KOG2777
7227.FBpp0300329 KOG2777
7227.FBpp0073471 KOG2778
7227.FBpp0076200 KOG2778
7227.FBpp0086383 KOG2778
7227.FBpp0306150 KOG2785
7227.FBpp0073286 KOG2787
7227.FBpp0084967 KOG2791
7227.FBpp0082677 KOG2793
7227.FBpp0077934 KOG2796
7227.FBpp0070305 KOG2798
7227.FBpp0083068 KOG2800
7227.FBpp0083131 KOG2808
7227.FBpp0085137 KOG2809
7227.FBpp0085566 KOG2809
7227.FBpp0074847 KOG2810
7227.FBpp0081209 KOG2811
7227.FBpp0084501 KOG2812
7227.FBpp0087483 KOG2814
7227.FBpp0073756 KOG2816
7227.FBpp0077864 KOG2816
7227.FBpp0077865 KOG2816
7227.FBpp0077866 KOG2816
7227.FBpp0082385 KOG2816
7227.FBpp0087664 KOG2816
7227.FBpp0087701 KOG2816
7227.FBpp0112045 KOG2816
7227.FBpp0113090 KOG2816
7227.FBpp0288640 KOG2816
7227.FBpp0289879 KOG2816
7227.FBpp0293860 KOG2816
7227.FBpp0076331 KOG2819
7227.FBpp0083766 KOG2821
7227.FBpp0071193 KOG2823
7227.FBpp0070503 KOG2824
7227.FBpp0078265 KOG2824
7227.FBpp0083920 KOG2827
7227.FBpp0086853 KOG2829
7227.FBpp0080045 KOG2830
7227.FBpp0080413 KOG2836
7227.FBpp0077839 KOG2837
7227.FBpp0073924 KOG2838
7227.FBpp0077369 KOG2842
7227.FBpp0088585 KOG2845
7227.FBpp0087809 KOG2846
7227.FBpp0086975 KOG2847
7227.FBpp0073243 KOG2849
7227.FBpp0082654 KOG2849
7227.FBpp0088020 KOG2850
7227.FBpp0288876 KOG2850
7227.FBpp0080719 KOG2853
7227.FBpp0085457 KOG2853
7227.FBpp0083373 KOG2856
7227.FBpp0086482 KOG2857
7227.FBpp0073490 KOG2858
7227.FBpp0074364 KOG2859
7227.FBpp0076410 KOG2863
7227.FBpp0070811 KOG2864
7227.FBpp0072132 KOG2868
7227.FBpp0074418 KOG2871
7227.FBpp0289576 KOG2871
7227.FBpp0076648 KOG2873
7227.FBpp0076329 KOG2879
7227.FBpp0074034 KOG2883
7227.FBpp0083263 KOG2885
7227.FBpp0076954 KOG2886
7227.FBpp0073588 KOG2888
7227.FBpp0087663 KOG2889
7227.FBpp0078897 KOG2890
7227.FBpp0078377 KOG2891
7227.FBpp0302976 KOG2893
7227.FBpp0084639 KOG2894
7227.FBpp0080039 KOG2896
7227.FBpp0079735 KOG2897
7227.FBpp0073194 KOG2899
7227.FBpp0078369 KOG2899
7227.FBpp0085336 KOG2899
7227.FBpp0083860 KOG2908
7227.FBpp0300826 KOG2910
7227.FBpp0077896 KOG2911
7227.FBpp0110096 KOG2913
7227.FBpp0294011 KOG2918
7227.FBpp0305599 KOG2919
7227.FBpp0079978 KOG2922
7227.FBpp0077203 KOG2925
7227.FBpp0088646 KOG2931
7227.FBpp0290128 KOG2931
7227.FBpp0303688 KOG2932
7227.FBpp0291141 KOG2933
7227.FBpp0070860 KOG2934
7227.FBpp0086024 KOG2939
7227.FBpp0073840 KOG2945
7227.FBpp0080277 KOG2945
7227.FBpp0084150 KOG2945
7227.FBpp0291440 KOG2945
7227.FBpp0074633 KOG2947
7227.FBpp0074634 KOG2947
7227.FBpp0075906 KOG2947
7227.FBpp0075908 KOG2947
7227.FBpp0079616 KOG2950
7227.FBpp0305410 KOG2953
7227.FBpp0073939 KOG2954
7227.FBpp0080586 KOG2954
7227.FBpp0303011 KOG2955
7227.FBpp0088469 KOG2956
7227.FBpp0087681 KOG2959
7227.FBpp0083415 KOG2963
7227.FBpp0300166 KOG2966
7227.FBpp0077043 KOG2967
7227.FBpp0085875 KOG2967
7227.FBpp0084375 KOG2973
7227.FBpp0082462 KOG2974
7227.FBpp0071023 KOG2976
7227.FBpp0074985 KOG2979
7227.FBpp0088643 KOG2979
7227.FBpp0288957 KOG2979
7227.FBpp0288958 KOG2979
7227.FBpp0074822 KOG2981
7227.FBpp0304278 KOG2982
7227.FBpp0070874 KOG2985
7227.FBpp0082457 KOG2986
7227.FBpp0082458 KOG2986
7227.FBpp0078810 KOG2987
7227.FBpp0086773 KOG2991
7227.FBpp0288680 KOG2992
7227.FBpp0305034 KOG2992
7227.FBpp0072840 KOG2993
7227.FBpp0086007 KOG2995
7227.FBpp0112228 KOG2996
7227.FBpp0292148 KOG2997
7227.FBpp0081128 KOG2998
7227.FBpp0079912 KOG2999
7227.FBpp0076635 KOG3001
7227.FBpp0306049 KOG3001
7227.FBpp0070458 KOG3002
7227.FBpp0072874 KOG3002
7227.FBpp0075091 KOG3002
7227.FBpp0083736 KOG3002
7227.FBpp0290897 KOG3002
7227.FBpp0291525 KOG3002
7227.FBpp0271702 KOG3004
7227.FBpp0290511 KOG3005
7227.FBpp0304007 KOG3011
7227.FBpp0081434 KOG3012
7227.FBpp0076592 KOG3014
7227.FBpp0112104 KOG3024
7227.FBpp0289146 KOG3026
7227.FBpp0073816 KOG3027
7227.FBpp0074684 KOG3027
7227.FBpp0081591 KOG3028
7227.FBpp0075118 KOG3029
7227.FBpp0293261 KOG3032
7227.FBpp0082298 KOG3034
7227.FBpp0070709 KOG3037
7227.FBpp0112985 KOG3037
7227.FBpp0071543 KOG3038
7227.FBpp0074330 KOG3039
7227.FBpp0079232 KOG3044
7227.FBpp0085693 KOG3045
7227.FBpp0305737 KOG3046
7227.FBpp0302578 KOG3047
7227.FBpp0071135 KOG3053
7227.FBpp0078590 KOG3053
7227.FBpp0084491 KOG3053
7227.FBpp0302614 KOG3053
7227.FBpp0083451 KOG3054
7227.FBpp0081004 KOG3056
7227.FBpp0074584 KOG3057
7227.FBpp0289256 KOG3057
7227.FBpp0076580 KOG3058
7227.FBpp0289977 KOG3059
7227.FBpp0082818 KOG3060
7227.FBpp0082819 KOG3060
7227.FBpp0080943 KOG3061
7227.FBpp0070298 KOG3063
7227.FBpp0072145 KOG3065
7227.FBpp0081641 KOG3065
7227.FBpp0110435 KOG3065
7227.FBpp0087398 KOG3067
7227.FBpp0081305 KOG3068
7227.FBpp0075114 KOG3071
7227.FBpp0075960 KOG3071
7227.FBpp0075961 KOG3071
7227.FBpp0078575 KOG3071
7227.FBpp0081313 KOG3071
7227.FBpp0081621 KOG3071
7227.FBpp0081622 KOG3071
7227.FBpp0081630 KOG3071
7227.FBpp0081631 KOG3071
7227.FBpp0081632 KOG3071
7227.FBpp0083654 KOG3071
7227.FBpp0083657 KOG3071
7227.FBpp0083674 KOG3071
7227.FBpp0083678 KOG3071
7227.FBpp0083731 KOG3071
7227.FBpp0083878 KOG3071
7227.FBpp0085824 KOG3071
7227.FBpp0085825 KOG3071
7227.FBpp0087468 KOG3071
7227.FBpp0112074 KOG3071
7227.FBpp0290143 KOG3071
7227.FBpp0297436 KOG3071
7227.FBpp0089038 KOG3074
7227.FBpp0074607 KOG3077
7227.FBpp0086916 KOG3077
7227.FBpp0297285 KOG3077
7227.FBpp0085119 KOG3080
7227.FBpp0078891 KOG3081
7227.FBpp0073895 KOG3088
7227.FBpp0087063 KOG3091
7227.FBpp0084638 KOG3096
7227.FBpp0070399 KOG3097
7227.FBpp0074118 KOG3097
7227.FBpp0288563 KOG3097
7227.FBpp0082101 KOG3098
7227.FBpp0081082 KOG3100
7227.FBpp0081590 KOG3102
7227.FBpp0087334 KOG3105
7227.FBpp0078964 KOG3107
7227.FBpp0083036 KOG3112
7227.FBpp0079699 KOG3113
7227.FBpp0073525 KOG3114
7227.FBpp0291705 KOG3116
7227.FBpp0304812 KOG3117
7227.FBpp0070719 KOG3118
7227.FBpp0070444 KOG3119
7227.FBpp0072179 KOG3119
7227.FBpp0076495 KOG3119
7227.FBpp0078706 KOG3119
7227.FBpp0086334 KOG3119
7227.FBpp0304952 KOG3119
7227.FBpp0074511 KOG3120
7227.FBpp0074530 KOG3120
7227.FBpp0080255 KOG3121
7227.FBpp0074902 KOG3122
7227.FBpp0079772 KOG3126
7227.FBpp0079773 KOG3126
7227.FBpp0100168 KOG3126
7227.FBpp0100169 KOG3126
7227.FBpp0072168 KOG3128
7227.FBpp0072215 KOG3130
7227.FBpp0082983 KOG3131
7227.FBpp0288961 KOG3132
7227.FBpp0079908 KOG3133
7227.FBpp0073888 KOG3136
7227.FBpp0087526 KOG3142
7227.FBpp0074714 KOG3144
7227.FBpp0083750 KOG3145
7227.FBpp0079250 KOG3150
7227.FBpp0075068 KOG3151
7227.FBpp0075422 KOG3151
7227.FBpp0071223 KOG3152
7227.FBpp0071224 KOG3152
7227.FBpp0071225 KOG3152
7227.FBpp0073668 KOG3152
7227.FBpp0112657 KOG3152
7227.FBpp0112865 KOG3152
7227.FBpp0074184 KOG3155
7227.FBpp0289797 KOG3155
7227.FBpp0081560 KOG3158
7227.FBpp0081582 KOG3160
7227.FBpp0082228 KOG3160
7227.FBpp0083826 KOG3160
7227.FBpp0083827 KOG3160
7227.FBpp0291004 KOG3160
7227.FBpp0305463 KOG3161
7227.FBpp0081380 KOG3162
7227.FBpp0084989 KOG3162
7227.FBpp0075794 KOG3170
7227.FBpp0075344 KOG3171
7227.FBpp0071243 KOG3173
7227.FBpp0072557 KOG3173
7227.FBpp0088780 KOG3173
7227.FBpp0302548 KOG3173
7227.FBpp0077549 KOG3174
7227.FBpp0071386 KOG3175
7227.FBpp0087463 KOG3178
7227.FBpp0099393 KOG3183
7227.FBpp0111932 KOG3183
7227.FBpp0078348 KOG3186
7227.FBpp0079711 KOG3188
7227.FBpp0082445 KOG3190
7227.FBpp0292199 KOG3193
7227.FBpp0077427 KOG3194
7227.FBpp0290362 KOG3195
7227.FBpp0100020 KOG3200
7227.FBpp0080901 KOG3201
7227.FBpp0075124 KOG3202
7227.FBpp0087203 KOG3202
7227.FBpp0074665 KOG3205
7227.FBpp0085690 KOG3206
7227.FBpp0085327 KOG3207
7227.FBpp0083076 KOG3208
7227.FBpp0073084 KOG3211
7227.FBpp0078636 KOG3211
7227.FBpp0079634 KOG3213
7227.FBpp0079700 KOG3213
7227.FBpp0072425 KOG3215
7227.FBpp0073849 KOG3221
7227.FBpp0083128 KOG3223
7227.FBpp0070007 KOG3224
7227.FBpp0070730 KOG3226
7227.FBpp0071122 KOG3227
7227.FBpp0071259 KOG3228
7227.FBpp0080407 KOG3236
7227.FBpp0086010 KOG3238
7227.FBpp0074220 KOG3241
7227.FBpp0079154 KOG3245
7227.FBpp0290061 KOG3245
7227.FBpp0081123 KOG3247
7227.FBpp0111569 KOG3248
7227.FBpp0084247 KOG3249
7227.FBpp0087821 KOG3250
7227.FBpp0076849 KOG3251
7227.FBpp0071587 KOG3252
7227.FBpp0070953 KOG3260
7227.FBpp0300971 KOG3261
7227.FBpp0072143 KOG3263
7227.FBpp0070295 KOG3264
7227.FBpp0082297 KOG3266
7227.FBpp0081681 KOG3268
7227.FBpp0086344 KOG3269
7227.FBpp0078424 KOG3270
7227.FBpp0088666 KOG3270
7227.FBpp0070969 KOG3272
7227.FBpp0072970 KOG3276
7227.FBpp0073901 KOG3277
7227.FBpp0271786 KOG3277
7227.FBpp0303669 KOG3279
7227.FBpp0082803 KOG3281
7227.FBpp0302051 KOG3284
7227.FBpp0076819 KOG3285
7227.FBpp0304685 KOG3286
7227.FBpp0071818 KOG3289
7227.FBpp0099642 KOG3293
7227.FBpp0304356 KOG3294
7227.FBpp0082621 KOG3296
7227.FBpp0085338 KOG3296
7227.FBpp0305890 KOG3296
7227.FBpp0070885 KOG3300
7227.FBpp0070160 KOG3304
7227.FBpp0112954 KOG3304
7227.FBpp0298040 KOG3305
7227.FBpp0086399 KOG3306
7227.FBpp0080690 KOG3312
7227.FBpp0071585 KOG3313
7227.FBpp0081882 KOG3313
7227.FBpp0080537 KOG3314
7227.FBpp0082570 KOG3316
7227.FBpp0075209 KOG3317
7227.FBpp0078227 KOG3318
7227.FBpp0088441 KOG3320
7227.FBpp0070748 KOG3322
7227.FBpp0088818 KOG3330
7227.FBpp0081599 KOG3331
7227.FBpp0086965 KOG3333
7227.FBpp0083908 KOG3335
7227.FBpp0110090 KOG3335
7227.FBpp0111858 KOG3336
7227.FBpp0289521 KOG3337
7227.FBpp0073853 KOG3339
7227.FBpp0083533 KOG3341
7227.FBpp0306051 KOG3345
7227.FBpp0078844 KOG3350
7227.FBpp0078918 KOG3352
7227.FBpp0078919 KOG3352
7227.FBpp0304680 KOG3356
7227.FBpp0086402 KOG3357
7227.FBpp0071291 KOG3360
7227.FBpp0078714 KOG3360
7227.FBpp0080132 KOG3360
7227.FBpp0082628 KOG3360
7227.FBpp0086725 KOG3360
7227.FBpp0290228 KOG3360
7227.FBpp0300420 KOG3360
7227.FBpp0078673 KOG3362
7227.FBpp0072037 KOG3363
7227.FBpp0271716 KOG3364
7227.FBpp0076005 KOG3365
7227.FBpp0089000 KOG3365
7227.FBpp0083141 KOG3366
7227.FBpp0086272 KOG3366
7227.FBpp0084936 KOG3368
7227.FBpp0293581 KOG3372
7227.FBpp0088836 KOG3374
7227.FBpp0070666 KOG3375
7227.FBpp0292903 KOG3375
7227.FBpp0072849 KOG3376
7227.FBpp0302639 KOG3376
7227.FBpp0085885 KOG3377
7227.FBpp0085886 KOG3377
7227.FBpp0305780 KOG3377
7227.FBpp0082699 KOG3378
7227.FBpp0077378 KOG3380
7227.FBpp0271901 KOG3382
7227.FBpp0074949 KOG3384
7227.FBpp0074758 KOG3385
7227.FBpp0081325 KOG3386
7227.FBpp0085111 KOG3386
7227.FBpp0300818 KOG3386
7227.FBpp0074481 KOG3389
7227.FBpp0290948 KOG3390
7227.FBpp0082731 KOG3391
7227.FBpp0071497 KOG3392
7227.FBpp0290000 KOG3393
7227.FBpp0079892 KOG3394
7227.FBpp0100038 KOG3397
7227.FBpp0073620 KOG3399
7227.FBpp0305119 KOG3399
7227.FBpp0078086 KOG3400
7227.FBpp0088783 KOG3402
7227.FBpp0084929 KOG3407
7227.FBpp0303852 KOG3410
7227.FBpp0072957 KOG3412
7227.FBpp0077125 KOG3414
7227.FBpp0087998 KOG3415
7227.FBpp0079091 KOG3416
7227.FBpp0080118 KOG3417
7227.FBpp0086177 KOG3417
7227.FBpp0289753 KOG3417
7227.FBpp0070484 KOG3425
7227.FBpp0303002 KOG3425
7227.FBpp0304269 KOG3426
7227.FBpp0084140 KOG3427
7227.FBpp0070672 KOG3430
7227.FBpp0077590 KOG3430
7227.FBpp0290349 KOG3430
7227.FBpp0070143 KOG3434
7227.FBpp0071958 KOG3434
7227.FBpp0071462 KOG3435
7227.FBpp0289288 KOG3439
7227.FBpp0073995 KOG3440
7227.FBpp0084648 KOG3440
7227.FBpp0305877 KOG3441
7227.FBpp0082657 KOG3442
7227.FBpp0271880 KOG3442
7227.FBpp0075689 KOG3443
7227.FBpp0087278 KOG3444
7227.FBpp0071993 KOG3445
7227.FBpp0077130 KOG3446
7227.FBpp0072184 KOG3447
7227.FBpp0082333 KOG3450
7227.FBpp0290353 KOG3451
7227.FBpp0083398 KOG3455
7227.FBpp0078662 KOG3456
7227.FBpp0086627 KOG3457
7227.FBpp0072233 KOG3458
7227.FBpp0083892 KOG3460
7227.FBpp0083893 KOG3460
7227.FBpp0084774 KOG3461
7227.FBpp0076884 KOG3462
7227.FBpp0076467 KOG3465
7227.FBpp0080051 KOG3466
7227.FBpp0073777 KOG3468
7227.FBpp0071970 KOG3469
7227.FBpp0086341 KOG3469
7227.FBpp0289099 KOG3469
7227.FBpp0085195 KOG3470
7227.FBpp0085724 KOG3473
7227.FBpp0289862 KOG3474
7227.FBpp0111944 KOG3476
7227.FBpp0289852 KOG3477
7227.FBpp0073606 KOG3479
7227.FBpp0074536 KOG3479
7227.FBpp0071593 KOG3480
7227.FBpp0086015 KOG3481
7227.FBpp0271806 KOG3481
7227.FBpp0087118 KOG3482
7227.FBpp0111299 KOG3483
7227.FBpp0079399 KOG3484
7227.FBpp0293882 KOG3484
7227.FBpp0081484 KOG3485
7227.FBpp0077309 KOG3486
7227.FBpp0073338 KOG3489
7227.FBpp0072968 KOG3491
7227.FBpp0085529 KOG3493
7227.FBpp0086974 KOG3494
7227.FBpp0073963 KOG3495
7227.FBpp0112320 KOG3495
7227.FBpp0073783 KOG3496
7227.FBpp0110412 KOG3499
7227.FBpp0073112 KOG3500
7227.FBpp0082809 KOG3500
7227.FBpp0112050 KOG3500
7227.FBpp0305645 KOG3500
7227.FBpp0078822 KOG3501
7227.FBpp0071518 KOG3504
7227.FBpp0073945 KOG3508
7227.FBpp0291973 KOG3508
7227.FBpp0086351 KOG3509
7227.FBpp0112919 KOG3509
7227.FBpp0293691 KOG3509
7227.FBpp0070537 KOG3510
7227.FBpp0070633 KOG3510
7227.FBpp0071732 KOG3510
7227.FBpp0071733 KOG3510
7227.FBpp0071756 KOG3510
7227.FBpp0072491 KOG3510
7227.FBpp0073106 KOG3510
7227.FBpp0073730 KOG3510
7227.FBpp0073986 KOG3510
7227.FBpp0076037 KOG3510
7227.FBpp0077109 KOG3510
7227.FBpp0077115 KOG3510
7227.FBpp0078746 KOG3510
7227.FBpp0079377 KOG3510
7227.FBpp0080157 KOG3510
7227.FBpp0081135 KOG3510
7227.FBpp0081202 KOG3510
7227.FBpp0081870 KOG3510
7227.FBpp0082016 KOG3510
7227.FBpp0082022 KOG3510
7227.FBpp0083730 KOG3510
7227.FBpp0084716 KOG3510
7227.FBpp0087044 KOG3510
7227.FBpp0088403 KOG3510
7227.FBpp0099910 KOG3510
7227.FBpp0110250 KOG3510
7227.FBpp0110354 KOG3510
7227.FBpp0111939 KOG3510
7227.FBpp0112373 KOG3510
7227.FBpp0288826 KOG3510
7227.FBpp0289176 KOG3510
7227.FBpp0289244 KOG3510
7227.FBpp0289452 KOG3510
7227.FBpp0289718 KOG3510
7227.FBpp0289780 KOG3510
7227.FBpp0289895 KOG3510
7227.FBpp0290384 KOG3510
7227.FBpp0290990 KOG3510
7227.FBpp0291468 KOG3510
7227.FBpp0291541 KOG3510
7227.FBpp0291931 KOG3510
7227.FBpp0292059 KOG3510
7227.FBpp0293835 KOG3510
7227.FBpp0297254 KOG3510
7227.FBpp0298271 KOG3510
7227.FBpp0301209 KOG3510
7227.FBpp0301280 KOG3510
7227.FBpp0303244 KOG3510
7227.FBpp0303926 KOG3510
7227.FBpp0304500 KOG3510
7227.FBpp0305668 KOG3510
7227.FBpp0305766 KOG3510
7227.FBpp0305789 KOG3510
7227.FBpp0305929 KOG3510
7227.FBpp0073759 KOG3512
7227.FBpp0291228 KOG3512
7227.FBpp0078557 KOG3513
7227.FBpp0297081 KOG3513
7227.FBpp0290700 KOG3514
7227.FBpp0077154 KOG3515
7227.FBpp0077198 KOG3515
7227.FBpp0086545 KOG3515
7227.FBpp0087717 KOG3515
7227.FBpp0110103 KOG3515
7227.FBpp0110105 KOG3515
7227.FBpp0110338 KOG3515
7227.FBpp0111508 KOG3515
7227.FBpp0111687 KOG3515
7227.FBpp0288989 KOG3515
7227.FBpp0292351 KOG3515
7227.FBpp0293373 KOG3515
7227.FBpp0300449 KOG3515
7227.FBpp0301133 KOG3515
7227.FBpp0304084 KOG3515
7227.FBpp0075730 KOG3516
7227.FBpp0305769 KOG3516
7227.FBpp0110325 KOG3517
7227.FBpp0289650 KOG3518
7227.FBpp0111624 KOG3519
7227.FBpp0306084 KOG3519
7227.FBpp0293548 KOG3522
7227.FBpp0302018 KOG3522
7227.FBpp0305709 KOG3522
7227.FBpp0076487 KOG3524
7227.FBpp0070830 KOG3528
7227.FBpp0072662 KOG3528
7227.FBpp0076757 KOG3528
7227.FBpp0078104 KOG3528
7227.FBpp0079831 KOG3528
7227.FBpp0082685 KOG3528
7227.FBpp0083666 KOG3528
7227.FBpp0083736 KOG3528
7227.FBpp0086065 KOG3528
7227.FBpp0086231 KOG3528
7227.FBpp0087243 KOG3528
7227.FBpp0088529 KOG3528
7227.FBpp0099961 KOG3528
7227.FBpp0110299 KOG3528
7227.FBpp0271930 KOG3528
7227.FBpp0289018 KOG3528
7227.FBpp0290910 KOG3528
7227.FBpp0291514 KOG3528
7227.FBpp0291525 KOG3528
7227.FBpp0293495 KOG3528
7227.FBpp0293662 KOG3528
7227.FBpp0293886 KOG3528
7227.FBpp0302749 KOG3528
7227.FBpp0302849 KOG3528
7227.FBpp0303445 KOG3528
7227.FBpp0305709 KOG3528
7227.FBpp0305807 KOG3528
7227.FBpp0071213 KOG3529
7227.FBpp0074523 KOG3529
7227.FBpp0075410 KOG3529
7227.FBpp0079589 KOG3530
7227.FBpp0082261 KOG3530
7227.FBpp0085697 KOG3530
7227.FBpp0288485 KOG3530
7227.FBpp0298272 KOG3530
7227.FBpp0110258 KOG3531
7227.FBpp0111415 KOG3531
7227.FBpp0073429 KOG3532
7227.FBpp0078336 KOG3533
7227.FBpp0082541 KOG3534
7227.FBpp0075077 KOG3535
7227.FBpp0072948 KOG3536
7227.FBpp0297720 KOG3536
7227.FBpp0303726 KOG3537
7227.FBpp0082614 KOG3538
7227.FBpp0110259 KOG3538
7227.FBpp0288559 KOG3538
7227.FBpp0289151 KOG3538
7227.FBpp0290305 KOG3538
7227.FBpp0290391 KOG3538
7227.FBpp0291051 KOG3538
7227.FBpp0301591 KOG3538
7227.FBpp0086129 KOG3539
7227.FBpp0086606 KOG3539
7227.FBpp0087006 KOG3539
7227.FBpp0087008 KOG3539
7227.FBpp0271811 KOG3539
7227.FBpp0289140 KOG3539
7227.FBpp0078182 KOG3541
7227.FBpp0086094 KOG3541
7227.FBpp0111549 KOG3541
7227.FBpp0298334 KOG3543
7227.FBpp0072609 KOG3544
7227.FBpp0073690 KOG3544
7227.FBpp0075796 KOG3544
7227.FBpp0078641 KOG3544
7227.FBpp0079694 KOG3544
7227.FBpp0079718 KOG3544
7227.FBpp0082831 KOG3544
7227.FBpp0088539 KOG3544
7227.FBpp0088744 KOG3544
7227.FBpp0271739 KOG3544
7227.FBpp0292130 KOG3544
7227.FBpp0292667 KOG3544
7227.FBpp0301686 KOG3544
7227.FBpp0305720 KOG3544
7227.FBpp0088539 KOG3545
7227.FBpp0301686 KOG3546
7227.FBpp0075371 KOG3547
7227.FBpp0076718 KOG3547
7227.FBpp0112085 KOG3547
7227.FBpp0297165 KOG3547
7227.FBpp0086244 KOG3549
7227.FBpp0290878 KOG3550
7227.FBpp0078104 KOG3551
7227.FBpp0292538 KOG3552
7227.FBpp0072458 KOG3553
7227.FBpp0078382 KOG3554
7227.FBpp0291233 KOG3555
7227.FBpp0079659 KOG3556
7227.FBpp0077697 KOG3557
7227.FBpp0293795 KOG3557
7227.FBpp0082178 KOG3558
7227.FBpp0084931 KOG3558
7227.FBpp0306032 KOG3558
7227.FBpp0297168 KOG3560
7227.FBpp0073368 KOG3561
7227.FBpp0074693 KOG3561
7227.FBpp0081483 KOG3561
7227.FBpp0099478 KOG3561
